paper_id,dblp_key,congress,level,area,year,window,country_code,source,method,confidence,matched_by,source_work_id,source_doi,venue_query,source_id,matched_title,n_institutions_for_country
P0260824,conf/bmvc/AntunesBSS18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893379316,,British Machine Vision Conference,S4306417864,AHA-3D: A Labelled Dataset for Senior Fitness Exercise Recognition and Segmentation from 3D Skeletal Data.,2
P0260826,conf/bmvc/AsifTH18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894078852,,British Machine Vision Conference,S4306417864,EnsembleNet: Improving Grasp Detection using an Ensemble of Convolutional Neural Networks.,3
P0260833,conf/bmvc/BosquetMB18,BMVC,A,IA / ML,2018,2016-2020,ES,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894400606,,British Machine Vision Conference,S4306417864,STDnet: A ConvNet for Small Target Detection.,3
P0260834,conf/bmvc/BriqMG18,BMVC,A,IA / ML,2018,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893833874,,British Machine Vision Conference,S4306417864,Convolutional Simplex Projection Network for Weakly Supervised Semantic Segmentation.,3
P0260838,conf/bmvc/BuiAIN18,BMVC,A,IA / ML,2018,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2963068553,,British Machine Vision Conference,S4306417864,Scene Coordinate and Correspondence Learning for Image-Based Localization,4
P0260842,conf/bmvc/ChangGZW18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893096152,,British Machine Vision Conference,S4306417864,Chinese Handwriting Imitation with Hierarchical Generative Adversarial Network.,4
P0260846,conf/bmvc/ChenQZXY18,BMVC,A,IA / ML,2018,2016-2020,KR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2963020354,,British Machine Vision Conference,S4306417864,SampleAhead: Online Classifier-Sampler Communication for Learning from Synthesized Data,1
P0260846,conf/bmvc/ChenQZXY18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2963020354,,British Machine Vision Conference,S4306417864,SampleAhead: Online Classifier-Sampler Communication for Learning from Synthesized Data,4
P0260848,conf/bmvc/ChenWH018,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892830084,,British Machine Vision Conference,S4306417864,Recurrent Transformer Network for Remote Sensing Scene Categorisation.,2
P0260848,conf/bmvc/ChenWH018,BMVC,A,IA / ML,2018,2016-2020,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892830084,,British Machine Vision Conference,S4306417864,Recurrent Transformer Network for Remote Sensing Scene Categorisation.,2
P0260852,conf/bmvc/DaiCMJ018,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892551781,,British Machine Vision Conference,S4306417864,Wide Range Depth Estimation from Binocular Light Field Camera.,5
P0260855,conf/bmvc/DimitrievPMKP18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893314438,,British Machine Vision Conference,S4306417864,Efficient Correction for EM Connectomics with Skeletal Representation.,4
P0260856,conf/bmvc/DingHHL18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893015862,,British Machine Vision Conference,S4306417864,DeepInsight: Multi-Task Multi-Scale Deep Learning for Mental Disorder Diagnosis.,4
P0260857,conf/bmvc/DoPC018,BMVC,A,IA / ML,2018,2016-2020,AU,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892662952,,British Machine Vision Conference,S4306417864,LieNet: Real-time Monocular Object Instance 6D Pose Estimation.,3
P0260857,conf/bmvc/DoPC018,BMVC,A,IA / ML,2018,2016-2020,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892662952,,British Machine Vision Conference,S4306417864,LieNet: Real-time Monocular Object Instance 6D Pose Estimation.,1
P0260858,conf/bmvc/DoeringIG18,BMVC,A,IA / ML,2018,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893908824,,British Machine Vision Conference,S4306417864,JointFlow: Temporal Flow Fields for Multi Person Pose Estimation.,2
P0260858,conf/bmvc/DoeringIG18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893908824,,British Machine Vision Conference,S4306417864,JointFlow: Temporal Flow Fields for Multi Person Pose Estimation.,1
P0260860,conf/bmvc/DongGSWLZYLL18,BMVC,A,IA / ML,2018,2016-2020,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894406276,,British Machine Vision Conference,S4306417864,Holistic and Deep Feature Pyramids for Saliency Detection.,1
P0260860,conf/bmvc/DongGSWLZYLL18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894406276,,British Machine Vision Conference,S4306417864,Holistic and Deep Feature Pyramids for Saliency Detection.,4
P0260860,conf/bmvc/DongGSWLZYLL18,BMVC,A,IA / ML,2018,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894406276,,British Machine Vision Conference,S4306417864,Holistic and Deep Feature Pyramids for Saliency Detection.,1
P0260860,conf/bmvc/DongGSWLZYLL18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894406276,,British Machine Vision Conference,S4306417864,Holistic and Deep Feature Pyramids for Saliency Detection.,2
P0260861,conf/bmvc/DongX18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893918048,,British Machine Vision Conference,S4306417864,Few-Shot Semantic Segmentation with Prototype Learning.,2
P0260862,conf/bmvc/DudaF18,BMVC,A,IA / ML,2018,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894330449,,British Machine Vision Conference,S4306417864,Accurate Detection and Localization of Checkerboard Corners for Calibration.,2
P0260863,conf/bmvc/DutaNBL18,BMVC,A,IA / ML,2018,2016-2020,RO,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2963037274,,British Machine Vision Conference,S4306417864,Mining for meaning: from vision to language through multiple networks consensus.,2
P0260865,conf/bmvc/FaghriFKF18,BMVC,A,IA / ML,2018,2016-2020,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2963499204,,British Machine Vision Conference,S4306417864,VSE++: Improving Visual-Semantic Embeddings with Hard Negatives.,3
P0260865,conf/bmvc/FaghriFKF18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2963499204,,British Machine Vision Conference,S4306417864,VSE++: Improving Visual-Semantic Embeddings with Hard Negatives.,1
P0260870,conf/bmvc/GeW0SL18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892522889,,British Machine Vision Conference,S4306417864,Fewer is More: Image Segmentation Based Weakly Supervised Object Detection with Partial Aggregation.,5
P0260873,conf/bmvc/GodiCAGC18,BMVC,A,IA / ML,2018,2016-2020,IT,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893244387,,British Machine Vision Conference,S4306417864,Understanding Deep Architectures by Visual Summaries.,4
P0260874,conf/bmvc/GoldsteinM18,BMVC,A,IA / ML,2018,2016-2020,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893372777,,British Machine Vision Conference,S4306417864,Guitar Music Transcription from Silent Video.,1
P0260877,conf/bmvc/GuanQYCY18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894051022,,British Machine Vision Conference,S4306417864,Automatic X-ray scattering image annotation via double-view Fourier-Bessel convolutional networks,4
P0260883,conf/bmvc/GuptaJ18,BMVC,A,IA / ML,2018,2016-2020,IN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892580537,,British Machine Vision Conference,S4306417864,Unsupervised Speaker Cue Usage Detection in Public Speaking Videos.,2
P0260886,conf/bmvc/He0SC18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892936772,,British Machine Vision Conference,S4306417864,Exemplar-Supported Generative Reproduction for Class Incremental Learning.,4
P0260887,conf/bmvc/HeZH18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894001450,,British Machine Vision Conference,S4306417864,3D Object Structure Recovery via Semi-supervised Learning on Videos.,3
P0260891,conf/bmvc/Hu000TWS018,BMVC,A,IA / ML,2018,2016-2020,AE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892746452,,British Machine Vision Conference,S4306417864,Structure-Aware 3D Shape Synthesis from Single-View Images.,2
P0260891,conf/bmvc/Hu000TWS018,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892746452,,British Machine Vision Conference,S4306417864,Structure-Aware 3D Shape Synthesis from Single-View Images.,4
P0260891,conf/bmvc/Hu000TWS018,BMVC,A,IA / ML,2018,2016-2020,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892746452,,British Machine Vision Conference,S4306417864,Structure-Aware 3D Shape Synthesis from Single-View Images.,1
P0260892,conf/bmvc/HuangK18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893378132,,British Machine Vision Conference,S4306417864,Generating Photorealistic Facial Expressions in Dyadic Interactions.,2
P0260893,conf/bmvc/HuangZLQX18,BMVC,A,IA / ML,2018,2016-2020,HK,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2962775097,,British Machine Vision Conference,S4306417864,Structure-Aware 3D Hourglass Network for Hand Pose Estimation from Single Depth Image.,5
P0260897,conf/bmvc/IslamKB18,BMVC,A,IA / ML,2018,2016-2020,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2962737936,,British Machine Vision Conference,S4306417864,Semantics Meet Saliency: Exploring Domain Affinity and Models for Dual-Task Prediction.,3
P0260898,conf/bmvc/ItzhakyFKSB18,BMVC,A,IA / ML,2018,2016-2020,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893717356,,British Machine Vision Conference,S4306417864,Leaf counting: Multiple scale regression and detection using deep CNNs.,5
P0260900,conf/bmvc/JeongCSC18,BMVC,A,IA / ML,2018,2016-2020,KR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893978637,,British Machine Vision Conference,S4306417864,Classification-Based Supervised Hashing with Complementary Networks for Image Search.,4
P0260901,conf/bmvc/Jiang0018,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892716667,,British Machine Vision Conference,S4306417864,Self-attention Learning for Person Re-identification.,3
P0260902,conf/bmvc/JiangC18,BMVC,A,IA / ML,2018,2016-2020,HK,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894189808,,British Machine Vision Conference,S4306417864,Person Part Segmentation based on Weak Supervision.,2
P0260903,conf/bmvc/JiangZWRZ18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894072290,,British Machine Vision Conference,S4306417864,Single Image Super-Resolution via Squeeze and Excitation Network.,3
P0260904,conf/bmvc/JiangZZY018,BMVC,A,IA / ML,2018,2016-2020,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894149753,,British Machine Vision Conference,S4306417864,Deep Collaborative Tracking Networks.,1
P0260904,conf/bmvc/JiangZZY018,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894149753,,British Machine Vision Conference,S4306417864,Deep Collaborative Tracking Networks.,3
P0260906,conf/bmvc/JooYK18,BMVC,A,IA / ML,2018,2016-2020,KR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893106217,,British Machine Vision Conference,S4306417864,Unconstrained Control of Feature Map Size Using Non-integer Strided Sampling.,3
P0260908,conf/bmvc/KadingRFMBD18,BMVC,A,IA / ML,2018,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893554686,,British Machine Vision Conference,S4306417864,Active Learning for Regression Tasks with Expected Model Output Changes.,6
P0260909,conf/bmvc/KangC18,BMVC,A,IA / ML,2018,2016-2020,HK,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2963866368,,British Machine Vision Conference,S4306417864,Crowd Counting by Adaptively Fusing Predictions from an Image Pyramid,2
P0260910,conf/bmvc/KellerKKSWA18,BMVC,A,IA / ML,2018,2016-2020,CH,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892490587,,British Machine Vision Conference,S4306417864,Soybean Leaf Coverage Estimation for Field-Phenotyping.,4
P0260913,conf/bmvc/KimY18,BMVC,A,IA / ML,2018,2016-2020,KR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2893440080,,British Machine Vision Conference,S4306417864,Regional Attention Based Deep Feature for Image Retrieval.,1
P0260918,conf/bmvc/KloppWCC18,BMVC,A,IA / ML,2018,2016-2020,TW,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892806750,,British Machine Vision Conference,S4306417864,Learning a Code-Space Predictor by Exploiting Intra-Image-Dependencies.,3
P0260918,conf/bmvc/KloppWCC18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892806750,,British Machine Vision Conference,S4306417864,Learning a Code-Space Predictor by Exploiting Intra-Image-Dependencies.,1
P0260922,conf/bmvc/KrauseSBL18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894286260,,British Machine Vision Conference,S4306417864,What's That Plant? WTPlant is a Deep Learning System to Identify Plants in Natural Images.,2
P0260929,conf/bmvc/LiCW18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892385803,,British Machine Vision Conference,S4306417864,BUAA-PRO: A Tracking Dataset with Pixel-Level Annotation.,3
P0260930,conf/bmvc/LiDZGWZYL18,BMVC,A,IA / ML,2018,2016-2020,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894545025,,British Machine Vision Conference,S4306417864,Deep Learning intra-image and inter-images features for Co-saliency detection.,1
P0260930,conf/bmvc/LiDZGWZYL18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894545025,,British Machine Vision Conference,S4306417864,Deep Learning intra-image and inter-images features for Co-saliency detection.,3
P0260930,conf/bmvc/LiDZGWZYL18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894545025,,British Machine Vision Conference,S4306417864,Deep Learning intra-image and inter-images features for Co-saliency detection.,1
P0260933,conf/bmvc/LiM18,BMVC,A,IA / ML,2018,2016-2020,SE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894110498,,British Machine Vision Conference,S4306417864,Feature Contraction: New ConvNet Regularization in Image Classification,2
P0260936,conf/bmvc/LiTLGLY18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894300414,,British Machine Vision Conference,S4306417864,Learning and Thinking Strategy for Training Sequence Generation Models.,4
P0260936,conf/bmvc/LiTLGLY18,BMVC,A,IA / ML,2018,2016-2020,SG,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894300414,,British Machine Vision Conference,S4306417864,Learning and Thinking Strategy for Training Sequence Generation Models.,1
P0260941,conf/bmvc/LinW18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894368463,,British Machine Vision Conference,S4306417864,Self-supervised Deep Multiple Choice Learning Network for Blind Image Quality Assessment.,2
P0260944,conf/bmvc/LiuJKL18,BMVC,A,IA / ML,2018,2016-2020,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2891032197,,British Machine Vision Conference,S4306417864,Online action recognition based on skeleton motion distribution,2
P0260944,conf/bmvc/LiuJKL18,BMVC,A,IA / ML,2018,2016-2020,JP,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2891032197,,British Machine Vision Conference,S4306417864,Online action recognition based on skeleton motion distribution,1
P0260945,conf/bmvc/LiuLP18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892847826,,British Machine Vision Conference,S4306417864,Classifier Two Sample Test for Video Anomaly Detections.,2
P0260946,conf/bmvc/LiuLY18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2892751815,,British Machine Vision Conference,S4306417864,Cross-Class Sample Synthesis for Zero-shot Learning.,1
P0260948,conf/bmvc/LiuYB18,BMVC,A,IA / ML,2018,2016-2020,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894428050,,British Machine Vision Conference,S4306417864,Ellipse Detection on Images Using Conic Power of Two Points.,1
P0260948,conf/bmvc/LiuYB18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2894428050,,British Machine Vision Conference,S4306417864,Ellipse Detection on Images Using Conic Power of Two Points.,1
P0260950,conf/bmvc/LiuZWGX18,BMVC,A,IA / ML,2018,2016-2020,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2963483691,,British Machine Vision Conference,S4306417864,"Multi-task Learning for Macromolecule Classification, Segmentation and Coarse Structural Recovery in Cryo-Tomography.",2
P0260950,conf/bmvc/LiuZWGX18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2963483691,,British Machine Vision Conference,S4306417864,"Multi-task Learning for Macromolecule Classification, Segmentation and Coarse Structural Recovery in Cryo-Tomography.",4
P0260953,conf/bmvc/LuoCY18,BMVC,A,IA / ML,2018,2016-2020,HK,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2962786630,,British Machine Vision Conference,S4306417864,OriNet: A Fully Convolutional Network for 3D Human Pose Estimation.,1
P0260953,conf/bmvc/LuoCY18,BMVC,A,IA / ML,2018,2016-2020,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2962786630,,British Machine Vision Conference,S4306417864,OriNet: A Fully Convolutional Network for 3D Human Pose Estimation.,2
